id,name,genres
56dO9zeHKuU5Gvfc2kxHNw,Chevelle,"['alternative metal', 'christian rock', 'nu metal', 'post-grunge']"
2NUz5P42WqkxilbI8ocN76,Vybz Kartel,"['dancehall', 'jamaican dancehall', 'reggae fusion']"
2SwhNukah1MYpLR594PnuC,Steve Edwards,[]
1FbygZnWsyUjzjTGLhWVlO,Timbiriche,"['latin pop', 'mexican pop']"
6rJqqRce0Kvo2dJUXoHleC,Alabama,"['contemporary country', 'country', 'country road', 'country rock']"
4oa7ETNZH1ivfzFkCGVZlR,Milionário & José Rico,"['sertanejo', 'sertanejo tradicional', 'sertanejo universitario']"
21UJ7PRWb3Etgsu99f8yo8,Stereophonics,"['britpop', 'modern rock', 'welsh rock']"
4UXJsSlnKd7ltsrHebV79Q,Nick Cave & The Bad Seeds,"['alternative rock', 'chamber pop', 'permanent wave', 'singer-songwriter']"
3RTAXX6KGdljBsOIupyZgT,Los Bunkers,"['chilean rock', 'concepcion indie', 'latin alternative', 'latin rock', 'rock en espanol']"
5DyJ1PzYEPstcP8m0q8bZp,surrenderdorothy,['cloud rap']
27FGXRNruFoOdf1vP8dqcH,Cassie,"['dance pop', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']"
3DHOtJqv0Bw65ENlK4FiSF,Yovie & Nuno,"['indonesian pop', 'indonesian pop rock']"
6olE6TJLqED3rqDCT0FyPh,Nirvana,"['grunge', 'permanent wave', 'rock']"
04gDigrS5kc9YWfZHwBETP,Maroon 5,['pop']
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,"['bachata', 'latin hip hop', 'latin pop', 'urbano latino']"
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']"
1gW6pz5n1aK249L0GvfQCC,Grupo Marca Registrada,"['corrido', 'norteno', 'sad sierreno']"
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']"
07PdYoE4jVRF6Ut40GgVSP,Cartel De Santa,"['latin hip hop', 'mexican hip hop']"
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']"
21451j1KhjAiaYKflxBjr1,Zion & Lennox,"['reggaeton', 'urbano latino']"
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
5B8ApeENp4bE4EE3LI8jK2,Yuridia,"['latin arena pop', 'latin pop', 'mexican pop']"
3CJKkU0XuElRT1z8rEtIYg,Luciano,"['german drill', 'german hip hop']"
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop']"
6n28c9qs9hNGriNa72b26u,PNAU,"['alternative dance', 'aussietronica', 'australian dance', 'australian electropop']"
3E6xrwgnVfYCrCs0ePERDz,Wisin,"['reggaeton', 'urbano latino']"
17lzZA2AlOHwCwFALHttmp,2 Chainz,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,"['cantautora mexicana', 'latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie']"
5ndkK3dpZLKtBklKjxNQwT,B.o.B,"['atl hip hop', 'dance pop', 'pop rap', 'rap', 'southern hip hop']"
2VZNmg4vCnew4Pavo8zDdW,Max Richter,"['compositional ambient', 'post-minimalism']"
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']"
4D75GcNG95ebPtNvoNVXhz,AFROJACK,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance']"
5xSx2FM8mQnrfgM1QsHniB,Danna Paola,"['latin pop', 'latin viral pop', 'mexican pop']"
5GnnSrwNCGyfAU4zuIytiS,Mohit Chauhan,"['filmi', 'modern bollywood']"
2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh,"['filmi', 'modern bollywood', 'punjabi pop']"
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,"['album rock', 'classic rock', 'hard rock', 'rock']"
1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,"['pagode', 'pagode novo', 'sertanejo universitario']"
0T1CMVkqffHlqEk4BcAph1,Tulsi Kumar,"['filmi', 'modern bollywood']"
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']"
5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,"['alternative metal', 'nu metal', 'post-grunge']"
5jNmxPYz8QE5rYp4GDil8t,Dina Rae,[]
0nnp7oJpY2J6yZOqtdKaWq,Duelo,"['banda', 'musica mexicana', 'norteno', 'tejano']"
0EdvGhlC1FkGItLOWQzG4J,Sublime,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']"
2eEmsgWmUFMbtU7agJpnjY,Miranda!,"['electronica argentina', 'latin alternative', 'latin rock', 'pop electronico', 'rock en espanol']"
6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'nwobhm', 'rock']"
1QvyquqkuuwUzdszyoKIy4,Haricharan,['filmi']
2ziB7fzrXBoh1HUPS6sVFn,Audioslave,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']"
6B5c4sch27tWHAGdarpPaW,Seether,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']"
2p4FqHnazRucYQHyDCdBrJ,Simple Plan,"['canadian pop punk', 'canadian punk', 'canadian rock', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock']"
7gcCQIlkkfbul5Mt0jBQkg,Dave Stewart,"['new wave pop', 'rock keyboard']"
5fJsY7afrbsyzJj9wdzJMh,"Tito ""El Bambino""","['latin hip hop', 'reggaeton', 'urbano latino']"
1T4HxOYolAEb5PadIVKdWZ,Gibbs,['polish hip hop']
4ZDoy7AWNgQVmX7T0u0B1j,No Te Va Gustar,"['latin alternative', 'reggae uruguayo', 'rock en espanol', 'rock uruguayo']"
6ogn9necmbUdCppmNnGOdi,Alanis Morissette,"['canadian pop', 'canadian singer-songwriter', 'lilith', 'neo mellow', 'pop rock', 'singer-songwriter']"
70nxnxEqDQIEWneRjg2Q4O,Adolescent's Orquesta,"['salsa', 'salsa venezolana', 'tropical']"
6RTC1abMgBC7Krg6qJQHJh,Duman,"['anadolu rock', 'karadeniz turkuleri', 'turkish alternative', 'turkish alternative rock', 'turkish rock']"
29CQLw9uLWsl8Qkz9holfr,Racionais MC's,"['boom bap brasileiro', 'brazilian hip hop']"
0RqtSIYZmd4fiBKVFqyIqD,Thirty Seconds To Mars,"['modern rock', 'post-grunge']"
4kTOsBwxhA2Sn4PSs7PqnN,Nko,[]
3drqpTL4sQOckmAfF9i1wg,Summer Cem,['german hip hop']
3cqeO3muWIW5uSmUDNCmyT,Rekha Bhardwaj,"['filmi', 'modern bollywood']"
52qKfVcIV4GS8A8Vay2xtt,Ice Nine Kills,['metalcore']
4hKkEHkaqCsyxNxXEsszVH,John Travolta,['hollywood']
0ciLF0bOuu2BhqzCEZgHoB,Pixote,"['funk carioca', 'pagode', 'pagode novo', 'sertanejo universitario']"
6ziEnj8UydSg8dr68C3aut,Los Caminantes,"['grupera', 'gruperas inmortales', 'musica mexicana', 'norteno', 'ranchera']"
0qpsFfOT3SmdGmnyV6rOhS,Meet Bros.,"['desi pop', 'filmi', 'modern bollywood']"
3TNt4aUIxgfy9aoaft5Jj2,Yeah Yeah Yeahs,"['alternative dance', 'alternative rock', 'art pop', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave']"
4EnEZVjo3w1cwcQYePccay,N.W.A.,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']"
6DCIj8jNaNpBz8e5oKFPtp,The Cars,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'singer-songwriter', 'soft rock', 'synthpop']"
2Hkut4rAAyrQxRdof7FVJq,Rush,"['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'progressive rock', 'rock']"
77yY2QmM6bYvjJ3y5L2R0v,Jeremy Soule,"['orchestral soundtrack', 'scorecore', 'video game music']"
3OcvS8PzSGYMBvLdzY6g3e,Silvestre Dangond,"['colombian pop', 'vallenato', 'vallenato moderno']"
4lDBihdpMlOalxy1jkUbPl,Grey,['pop edm']
2wmwGWrqRizLaSEYrm5dzZ,Los Huracanes del Norte,"['musica mexicana', 'norteno']"
11mqrDSFRRz8g0Wb3syJj5,Panteon Rococo,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'ska mexicano']"
7FZj349hdLfD6qzXkJLuAh,La Quinta Estacion,"['latin arena pop', 'latin pop', 'spanish pop rock']"
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,"['dance pop', 'pop']"
6X8WdFjrNhXATMDSs26aCc,Curren$y,"['dirty south rap', 'new orleans rap', 'southern hip hop', 'underground hip hop']"
3CygdxquGHurS7f9LjNLkv,Little Big Town,"['contemporary country', 'country', 'country dawn', 'country road']"
2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,"['opm', 'pinoy reggae']"
4k1ELeJKT1ISyDv8JivPpB,The Prodigy,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']"
7u710e44HW3K7A5eTnRqHC,Fabri Fibra,"['italian hip hop', 'italian pop', 'rap napoletano']"
7290H8m1Dwt8G7jm1y9CQx,Chris Isaak,['mellow gold']
3WaJSfKnzc65VDgmj2zU8B,Interpol,"['alternative dance', 'alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']"
7npqy7rgdX2D3yfVyWExKo,Angel Y Khriz,"['latin hip hop', 'reggaeton']"
4OiCK9NnTWhakDIG57uBUA,Inspector,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'ska mexicano']"
7tU1VKOuxiNZwBZC6RHidA,Alexis y Fido,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
1yqxFtPHKcGcv6SXZNdyT9,MK,"['house', 'pop dance']"
6z7xFFHxYkE9t8bwIF0Bvg,Boosie Badazz,"['baton rouge rap', 'dirty south rap', 'memphis hip hop', 'southern hip hop', 'trap']"
2HB65P72dFRiOKvbLLcil2,Meryl Streep,"['hollywood', 'show tunes']"
2TjgzYcbTdsZjbT9OItIeB,"Héctor ""El Father""","['reggaeton', 'urbano latino']"
49qiE8dj4JuNdpYGRPdKbF,Stone Sour,"['alternative metal', 'nu metal', 'post-grunge']"
3smfreCkyJt7bShaTYpG77,Carlos Baute,"['latin pop', 'spanish pop']"
5Igpc9iLZ3YGtKeYfSrrOE,Chris Lake,"['bass house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house', 'tech house']"
5luyt0SUvGkDMY4ILP6Qhl,Descemer Bueno,['cubaton']
0a1SidMjD8D6EHvJph4n2H,Ruger,['afrobeats']
5SuRAj1A9FEHj5NxS86YAm,Shafqat Amanat Ali,"['classic pakistani pop', 'filmi', 'modern bollywood', 'sufi']"
0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,"['pop nacional', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']"
3xU8YsNNkmWSPewlB18NUz,Harshdeep Kaur,"['filmi', 'modern bollywood', 'sufi']"
0WZOmdnCln6FK6GM9e2tGm,Redimi2,"['latin christian', 'rap conciencia', 'rap cristiano']"
2Q3eZMfDQgT8MhPowKFXYO,t.A.T.u.,"['dance pop', 'europop', 'girl group']"
1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,"['modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock']"
21egYD1eInY6bGFcniCRT1,First Aid Kit,"['swedish americana', 'swedish country']"
0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,"['dance pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']"
74eX4C98E4FCrAMl39qRsJ,Theory of a Deadman,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']"
13wFTN72PGSUxzEHJP5Ljs,Los Caligaris,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']"
6Uh8uJyN9g7oFjDK16nJgb,Juelz Santana,"['detroit hip hop', 'gangster rap', 'harlem hip hop', 'hip pop', 'nyc rap', 'pop rap', 'trap']"
3c96G4d2lUOxhomM2mby5S,Bushido,['german hip hop']
0NiaKn55OzJswiYevvlKfz,Raí Saia Rodada,"['arrocha', 'forro']"
5YNi3BopLa4XtYRtzML80L,"Sergio Vega ""El Shaka""","['banda', 'musica mexicana', 'musica sonorense', 'norteno']"
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,"['filmi', 'modern bollywood']"
36QJpDe2go2KgaRleHCDTp,Led Zeppelin,"['album rock', 'classic rock', 'hard rock', 'rock']"
5y2Xq6xcjJb2jVM54GHK3t,John Legend,"['neo soul', 'pop', 'pop soul', 'urban contemporary']"
0C0XlULifJtAgn6ZNCW2eu,The Killers,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']"
5fMUXHkw8R8eOP2RNVYEZX,Diplo,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']"
0vR2qb8m9WHeZ5ByCbimq2,Reik,"['latin arena pop', 'latin pop', 'mexican pop', 'reggaeton', 'urbano latino']"
6Q192DXotxtaysaqNPy5yR,Amy Winehouse,"['british soul', 'neo soul']"
0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,"['album rock', 'classic rock', 'mellow gold', 'rock']"
2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']"
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,['pop soul']
0veZkZPeWoJQ9gt6VAXlkN,Alfonso Herrera,[]
3ghRXw2nUEH2THaL82hw8R,La K'onga,['cuarteto']
0A0FS04o6zMoto8OKPsDwY,YG,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6kaefrHSdAvxhhCVDFTCEL,Dulce María,['latin arena pop']
6CXEwIaXYfVJ84biCxqc9k,Vishal Dadlani,"['filmi', 'modern bollywood']"
0aMqt2uGLuHj4eI8oXgVzN,Christian Chávez,['mexican pop']
2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,"['modern rock', 'rock']"
4frXpPxQQZwbCu3eTGnZEw,Thundercat,"['afrofuturism', 'indie soul']"
26AHtbjWKiwYzsoGoUZq53,Pentatonix,"['a cappella', 'viral pop']"
5xd2Tg7Zo8755eCy8Gxkp8,Ha*Ash,"['latin arena pop', 'latin pop', 'mexican pop']"
3LKXWvXFWrkwUzJWxzwVpW,Tony Dize,"['reggaeton', 'urbano latino']"
1pgDilWYDWLoOgGjf1iHNu,Zion,"['reggaeton', 'urbano latino']"
53A0W3U0s8diEn9RhXQhVz,Keane,"['neo mellow', 'piano rock', 'pop rock']"
1EXjXQpDx2pROygh8zvHs4,Melendi,"['spanish pop', 'spanish pop rock']"
69UypehHabb68utzfjAVlV,Kany García,"['latin pop', 'puerto rican pop']"
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']"
5nGIFgo0shDenQYSE0Sn7c,Evanescence,['alternative metal']
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,"['hollywood', 'movie tunes', 'show tunes']"
66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,"['contemporary country', 'country', 'country dawn', 'country road']"
5JG9GISYjRLQUJMH2C6iJ5,Turma do Pagode,"['pagode', 'pagode novo', 'sertanejo universitario']"
70BYFdaZbEKbeauJ670ysI,Shinedown,"['alternative metal', 'nu metal', 'post-grunge']"
4yBK75WVCQXej1p04GWqxH,Jeezy,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'rap', 'southern hip hop', 'trap']"
0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,"['ambient worship', 'chamber pop']"
2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,"['alternative rock', 'art punk', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']"
3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']"
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,"['neo mellow', 'piano rock', 'pop', 'pop rock']"
6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,"['contemporary country', 'country', 'country road', 'modern country rock']"
61if35zz1W11GejEkxTLEQ,Benny Dayal,"['filmi', 'modern bollywood']"
77DAFfvm3O9zT5dIoG0eIO,Kyla,['uk funky']
1c70yCa8sRgIiQxl3HOEFo,Cherish,"['atl hip hop', 'girl group', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']"
0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']"
2AsusXITU8P25dlRNhcAbG,Gotye,['australian pop']
2cABTSbS08jI5ZxjXSjvOP,Christian Rode,[]
1KXTegXtnCPKXjRaX1llcD,Sagopa Kajmer,"['turkish hip hop', 'turkish trap']"
4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,['jazz trio']
4RSyJzf7ef6Iu2rnLdabNq,Willy William,['pop dance']
485uL27bPomh29R4JmQehQ,Bob Seger,"['album rock', 'classic rock', 'country rock', 'detroit rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
1fa0cOhromAZdq2xRA4vv8,Simply Red,"['british soul', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']"
5sXaGoRLSpd7VeyZrLkKwt,Gregory Alan Isakov,"['indie folk', 'pop folk', 'stomp and flutter', 'stomp and holler']"
7AcV1lk8Zrgo1691PDWEle,Freshlyground,"['african rock', 'afropop', 'kwaito', 'south african jazz', 'south african pop', 'south african pop dance']"
5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,"['hollywood', 'show tunes']"
2OUgs5INWK2UEvZ6amWiJr,Eduardo Costa,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
0id62QV2SZZfvBn9xpmuCl,Aloe Blacc,"['pop soul', 'r&b']"
01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']"
1xxS2WrLlgl9QNGEUCsbPG,Tribo da Periferia,['rap df']
4pADjHPWyrlAF0FA7joK2H,Jay Sean,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
2aoFQUeHD1U7pL098lRsDU,Madvillain,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'psychedelic hip hop']"
3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,"['alternative rock', 'baroque pop', 'canadian indie', 'canadian indie rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'permanent wave', 'quebec indie', 'rock']"
4kLvhMAuCloLxoP1aVM7Lr,Michael Giacchino,"['orchestral soundtrack', 'soundtrack']"
7Dx7RhX0mFuXhCOUgB01uM,JJ Lin,"['mandopop', 'singaporean mandopop', 'singaporean pop']"
3oNy8cjBtJzLC07I70sklp,Belanova,"['latin arena pop', 'latin pop', 'mexican pop']"
4oVMLzAqW6qhRpZWt8fNw4,Kailash Kher,"['filmi', 'indian folk', 'modern bollywood', 'sufi']"
7qYeIN2r4H1kBvr0Gm9Iav,Randy,"['reggaeton', 'urbano latino']"
5d1JhBfyb58upMXCZOdbQu,Phil Wickham,"['ccm', 'christian alternative rock', 'christian indie', 'christian music']"
3nQ125TJobosBH446Dsvvv,Kavita Seth,"['filmi', 'hindi indie', 'modern bollywood', 'sufi']"
4mncDFjVLUa3s025Tct3Ry,Claptone,"['german house', 'german techno', 'progressive house']"
6xrCU6zdcSTsG2hLrojpmI,José González,"['chamber pop', 'gothenburg indie', 'indie folk', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']"
08yf5A2nS4XEeNvabDXqyg,Billy Talent,['canadian punk']
77qukKzmdI5BeMBR7WGUrN,Aaron Smith,['chicago house']
0rFHElzeddB9ymDjgpBENX,Lamp,['japanese alternative pop']
25THA9HUHoxpCT4LBp7UsZ,Vicentico,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']"
1By9QBFnjZAoI83BZppHlt,Billy Currington,"['contemporary country', 'country', 'country road']"
6eJqAWJdd8JhAN1pQGie4r,Casting Crowns,"['ccm', 'christian alternative rock', 'christian music']"
1gALaWbNDnwS2ECV09sn2A,Nightcrawlers,"['disco house', 'hip house', 'vocal house']"
7vCtweS8UVAXTyau2j0rDT,Josh Turner,"['contemporary country', 'country', 'country road']"
5P5FTygHyx2G57oszR3Wot,Daughtry,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']"
73jlPRxT7z5xk29sMqFDjU,Tommee Profitt,"['anthem worship', 'bossbeat']"
3HyrDGPLI0c9Rd8luuO0zw,Maelo Ruiz,"['salsa', 'salsa puertorriquena', 'tropical']"
3ICflSq6ZgYAIrm2CTkfVP,The Animals,"['album rock', 'british invasion', 'classic rock', 'hard rock', 'protopunk', 'psychedelic rock', 'rock']"
4gHcu2JoaXJ0mV4aNPCd7N,Benny Sings,"['dutch pop', 'indie soul']"
5sm0jQ1mq0dusiLtDJ2b4R,Eric Prydz,"['edm', 'electro house', 'house', 'pop dance', 'progressive house']"
0spHbv2fw49lDMkbOAdaqX,WWE,['wrestling']
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,"['glam metal', 'hard rock', 'rock']"
12vb80Km0Ew53ABfJOepVz,Ñengo Flow,"['reggaeton', 'trap latino', 'urbano latino']"
50co4Is1HCEo8bhOyUWKpn,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,"['melodic metalcore', 'metalcore', 'modern rock', 'rock', 'uk metalcore']"
0jnsk9HBra6NMjO2oANoPY,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']"
7F2utINZ6tSokSiZTQBE27,Guè,"['italian hip hop', 'italian pop']"
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
3tVQdUvClmAT7URs9V3rsp,Wizkid,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']"
7cjh6y0V9SsyCrWSXTzwOs,RBD,['latin pop']
6ModsWtBph2rE6zCTVxvZt,Maite Perroni,"['latin pop', 'latin viral pop', 'mexican pop']"
0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,['german hip hop']
1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,"['filmi', 'gujarati pop', 'modern bollywood']"
4IMAo2UQchVFyPH24PAjUs,Jowell & Randy,"['reggaeton', 'urbano latino']"
19LIHDDSHBD5NyYHI3gpzB,Shilpa Rao,"['filmi', 'modern bollywood']"
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,"['classic texas country', 'contemporary country']"
2MDj296KJIfgWDNBtHzeFi,11:11 Music Group,"['sad lo-fi', 'slowed and reverb', 'sped up']"
2uSVRVjYZ0PlJPdFHnBETu,creamy,"['sad lo-fi', 'slowed and reverb', 'sped up']"
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
4upwdFMlZBmQ68jP9jPzjK,Gemitaiz,['italian hip hop']
7KMqksf0UMdyA0UCf4R3ux,James Blunt,['neo mellow']
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,"['dance pop', 'girl group', 'pop']"
55kkrbuMkdzPGD7YGA6xrJ,Gurlez Akhtar,['punjabi pop']
0yNSzH5nZmHzeE2xn6Xshb,Calle 13,"['latin afrobeat', 'latin alternative', 'latin hip hop', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'rock en espanol']"
1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,"['german soundtrack', 'orchestral soundtrack', 'scorecore', 'soundtrack']"
32WkQRZEVKSzVAAYqukAEA,Lady A,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']"
0Y3agQaa6g2r0YmHPOO9rh,Davido,"['afrobeats', 'afropop', 'azontobeats', 'ghanaian hip hop', 'nigerian pop']"
7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine,"['alternative metal', 'melodic metalcore', 'nu metal', 'post-grunge', 'uk metalcore', 'welsh metal']"
1ackd5XprZEkH3McKbQD51,Juan Magán,"['electro latino', 'spanish pop']"
63wjoROpeh5f11Qm93UiJ1,Keri Hilson,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']"
6XFITTl7cFTdopDY3lUdlY,J Alvarez,"['reggaeton', 'urbano latino']"
73AVILb8nn09r8aP3q1N43,Thomas Karallus,[]
3yMmYEklQ7gLOZXEFNd3xr,Palak Muchhal,"['filmi', 'modern bollywood']"
0QJIPDAEDILuo8AIq3pMuU,M.I.A.,"['escape room', 'indietronica', 'new rave']"
26bcq2nyj5GB7uRr558iQg,Survivor,"['album rock', 'glam metal', 'hard rock', 'soft rock']"
57dN52uHvrHOxijzpIgu3E,Ratatat,"['brooklyn indie', 'indietronica']"
2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,"['acoustic pop', 'ectofolk', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop', 'viral pop']"
7wU2WGCJ8HxkekHHE2QLul,Fuego,"['electro latino', 'rap dominicano', 'reggaeton', 'trap latino']"
70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,"['indie hip hop', 'queens hip hop', 'rap', 'sudanese hip hop', 'sudanese pop', 'underground hip hop']"
2cGwlqi3k18jFpUyTrsR84,The Verve,"['britpop', 'permanent wave', 'rock', 'shoegaze']"
37w38cCSGgKLdayTRjna4W,Mazzy Star,"['dream pop', 'melancholia', 'shoegaze', 'slowcore']"
0N0d3kjwdY2h7UVuTdJGfp,Cascada,"['eurodance', 'europop', 'german techno', 'melbourne bounce international']"
1Xfmvd48oOhEWkscWyEbh9,Lloyd,"['hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
1CFCsEqKrCyvAFKOATQHiW,Lecrae,['christian hip hop']
